age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,age_group,balance_bin,balance_duration_ratio,age_balance_interaction,previous_contacted,engagement_rate,y
54,technician,married,secondary,no,65,no,no,cellular,28,may,309,4,93,4,failure,>50,low,0.20967741935483872,3510,1,0.8,no
23,student,single,secondary,no,922,no,no,cellular,28,may,538,2,184,9,failure,<30,low,1.7105751391465678,21206,1,3.0,yes
33,services,single,unknown,no,523,yes,no,unknown,28,may,86,1,-1,0,unknown,30-50,low,6.011494252873563,17259,0,0.0,no
48,housemaid,married,secondary,no,0,no,no,cellular,28,may,270,5,-1,0,unknown,30-50,negative,0.0,0,0,0.0,no
39,technician,married,tertiary,no,108,no,no,cellular,28,may,589,3,28,2,other,30-50,low,0.18305084745762712,4212,1,0.5,yes
26,student,single,secondary,no,4613,no,no,cellular,28,may,663,3,196,2,other,<30,medium,6.947289156626506,119938,1,0.5,yes
34,management,married,tertiary,no,813,yes,no,cellular,28,may,114,3,-1,0,unknown,30-50,low,7.069565217391304,27642,0,0.0,no
28,student,single,tertiary,no,118,no,no,cellular,31,may,85,2,35,5,other,<30,low,1.372093023255814,3304,1,1.6666666666666667,no
83,retired,divorced,primary,no,0,no,no,telephone,31,may,664,1,77,3,success,>50,negative,0.0,0,1,1.5,no
33,management,married,tertiary,no,1388,yes,no,cellular,31,may,158,1,202,3,failure,30-50,medium,8.729559748427674,45804,1,1.5,no
26,technician,single,tertiary,no,515,no,no,cellular,31,may,775,1,-1,0,unknown,<30,low,0.663659793814433,13390,0,0.0,yes
55,unemployed,married,primary,no,1212,no,no,cellular,31,may,178,1,-1,0,unknown,>50,medium,6.770949720670391,66660,0,0.0,no
26,unemployed,single,secondary,no,1064,no,no,unknown,31,may,113,1,-1,0,unknown,<30,medium,9.333333333333334,27664,0,0.0,no
41,entrepreneur,married,tertiary,no,70,no,no,unknown,31,may,14,1,557,1,failure,30-50,low,4.666666666666667,2870,1,0.5,no
55,admin.,married,secondary,no,8304,no,no,cellular,1,jun,201,1,-1,0,unknown,>50,high,41.10891089108911,456720,0,0.0,no
57,management,divorced,unknown,no,2986,no,no,unknown,1,jun,1563,1,166,3,success,>50,medium,1.9092071611253196,170202,1,1.5,yes
30,admin.,married,secondary,no,0,no,no,cellular,1,jun,318,1,-1,0,unknown,<30,negative,0.0,0,0,0.0,yes
36,technician,married,secondary,no,1368,no,no,cellular,1,jun,516,1,292,5,failure,30-50,medium,2.646034816247582,49248,1,2.5,yes
33,admin.,single,tertiary,no,272,yes,no,cellular,1,jun,326,1,237,2,failure,30-50,low,0.8318042813455657,8976,1,1.0,no
28,blue-collar,single,secondary,no,-46,yes,no,cellular,1,jun,154,2,91,12,success,<30,negative,-0.2967741935483871,-1288,1,4.0,no
65,retired,divorced,primary,no,1840,no,no,cellular,1,jun,383,2,188,5,failure,>50,medium,4.791666666666667,119600,1,1.6666666666666667,yes
33,unemployed,single,secondary,no,427,no,no,unknown,1,jun,12,1,-1,0,unknown,30-50,low,32.84615384615385,14091,0,0.0,no
28,services,single,secondary,no,168,no,no,cellular,1,jun,347,3,140,2,success,<30,low,0.4827586206896552,4704,1,0.5,yes
70,retired,married,primary,no,2346,no,no,cellular,1,jun,421,1,97,6,success,>50,medium,5.559241706161138,164220,1,3.0,yes
51,management,married,tertiary,no,176,yes,yes,unknown,1,jun,8,1,687,2,failure,>50,low,19.555555555555557,8976,1,1.0,no
21,student,single,unknown,no,200,no,no,unknown,1,jun,8,1,-1,0,unknown,<30,low,22.22222222222222,4200,0,0.0,no
44,unemployed,married,secondary,no,317,yes,yes,unknown,1,jun,4,1,-1,0,unknown,30-50,low,63.4,13948,0,0.0,no
31,management,single,tertiary,no,515,no,no,cellular,1,jun,296,5,-1,0,unknown,30-50,low,1.734006734006734,15965,0,0.0,yes
28,management,single,tertiary,no,223,yes,no,cellular,1,jun,303,1,278,3,success,<30,low,0.7335526315789473,6244,1,1.5,no
28,blue-collar,single,secondary,no,75,no,no,unknown,1,jun,7,1,-1,0,unknown,<30,low,9.375,2100,0,0.0,no
32,management,married,tertiary,no,1402,no,no,unknown,1,jun,52,1,557,2,failure,30-50,medium,26.452830188679247,44864,1,1.0,no
45,management,divorced,tertiary,no,0,no,no,unknown,1,jun,5,1,-1,0,unknown,30-50,negative,0.0,0,0,0.0,no
36,self-employed,single,tertiary,no,134,no,yes,unknown,1,jun,36,1,-1,0,unknown,30-50,low,3.6216216216216215,4824,0,0.0,no
34,technician,single,secondary,no,1087,no,no,unknown,1,jun,7,1,-1,0,unknown,30-50,medium,135.875,36958,0,0.0,no
29,blue-collar,married,secondary,no,3310,no,no,cellular,2,jun,344,2,117,2,failure,<30,medium,9.594202898550725,95990,1,0.6666666666666666,yes
49,admin.,single,tertiary,no,228,yes,no,cellular,2,jun,407,1,92,1,success,30-50,low,0.5588235294117647,11172,1,0.5,yes
27,blue-collar,single,tertiary,no,644,no,no,cellular,2,jun,657,1,182,1,success,<30,low,0.9787234042553191,17388,1,0.5,yes
28,admin.,married,secondary,no,330,no,no,cellular,2,jun,226,2,182,4,success,<30,low,1.4537444933920705,9240,1,1.3333333333333333,yes
37,admin.,divorced,tertiary,no,4708,no,no,cellular,2,jun,238,1,181,2,success,30-50,medium,19.698744769874477,174196,1,1.0,yes
54,management,divorced,tertiary,no,496,no,no,cellular,2,jun,161,1,140,3,success,>50,low,3.0617283950617282,26784,1,1.5,yes
65,admin.,married,secondary,no,952,no,no,cellular,2,jun,310,1,-1,0,unknown,>50,low,3.0610932475884245,61880,0,0.0,yes
31,technician,single,secondary,no,90,no,yes,unknown,4,jun,35,1,-1,0,unknown,30-50,low,2.5,2790,0,0.0,no
27,blue-collar,single,primary,no,268,no,no,unknown,4,jun,32,1,-1,0,unknown,<30,low,8.121212121212121,7236,0,0.0,no
62,management,married,tertiary,no,5008,no,no,telephone,4,jun,139,2,-1,0,unknown,>50,high,35.77142857142857,310496,0,0.0,no
30,technician,single,secondary,no,1165,no,no,cellular,4,jun,204,2,183,3,success,<30,medium,5.682926829268292,34950,1,1.0,yes
39,housemaid,divorced,secondary,no,70,no,no,cellular,4,jun,346,2,128,8,success,30-50,low,0.2017291066282421,2730,1,2.6666666666666665,no
26,technician,single,tertiary,no,1066,no,no,cellular,4,jun,112,1,50,1,success,<30,medium,9.43362831858407,27716,1,0.5,no
62,management,married,tertiary,no,0,yes,yes,cellular,4,jun,106,1,64,3,failure,>50,negative,0.0,0,1,1.5,no
30,management,married,tertiary,no,1288,no,no,unknown,7,jun,6,1,-1,0,unknown,<30,medium,184.0,38640,0,0.0,no
33,technician,single,tertiary,no,172,no,no,unknown,7,jun,13,1,-1,0,unknown,30-50,low,12.285714285714286,5676,0,0.0,no
51,management,married,tertiary,no,0,no,no,unknown,7,jun,302,1,-1,0,unknown,>50,negative,0.0,0,0,0.0,no
56,admin.,married,secondary,no,699,no,no,unknown,7,jun,54,1,-1,0,unknown,>50,low,12.709090909090909,39144,0,0.0,no
22,services,single,secondary,no,361,no,no,telephone,7,jun,140,4,367,2,failure,<30,low,2.5602836879432624,7942,1,0.4,no
68,retired,married,unknown,no,3701,no,no,telephone,8,jun,149,1,-1,0,unknown,>50,medium,24.673333333333332,251668,0,0.0,no
38,admin.,married,secondary,no,0,yes,no,cellular,8,jun,187,1,181,2,success,30-50,negative,0.0,0,1,1.0,no
36,technician,divorced,secondary,no,2823,yes,no,cellular,8,jun,215,1,371,6,failure,30-50,medium,13.069444444444445,101628,1,3.0,no
35,management,single,tertiary,no,3544,yes,no,cellular,8,jun,380,1,-1,0,unknown,30-50,medium,9.301837270341208,124040,0,0.0,yes
23,student,single,tertiary,no,508,no,no,cellular,8,jun,544,1,-1,0,unknown,<30,low,0.9321100917431193,11684,0,0.0,yes
63,retired,divorced,secondary,no,1490,no,no,cellular,8,jun,506,1,-1,0,unknown,>50,medium,2.9388560157790926,93870,0,0.0,yes
39,services,married,secondary,no,1970,yes,no,unknown,8,jun,30,1,404,2,success,30-50,medium,63.54838709677419,76830,1,1.0,no
59,blue-collar,married,secondary,no,448,no,no,unknown,8,jun,198,1,651,7,other,>50,low,2.251256281407035,26432,1,3.5,no
34,admin.,married,secondary,no,592,yes,no,unknown,8,jun,49,1,-1,0,unknown,30-50,low,11.84,20128,0,0.0,no
49,management,divorced,tertiary,no,1405,no,no,unknown,8,jun,29,1,-1,0,unknown,30-50,medium,46.833333333333336,68845,0,0.0,no
59,management,married,tertiary,no,101,no,yes,unknown,9,jun,29,1,686,2,failure,>50,low,3.3666666666666667,5959,1,1.0,no
63,retired,married,primary,no,48,no,no,cellular,9,jun,251,1,-1,0,unknown,>50,low,0.19047619047619047,3024,0,0.0,no
34,management,married,tertiary,no,158,no,no,cellular,9,jun,190,1,92,9,success,30-50,low,0.8272251308900523,5372,1,4.5,no
36,services,married,secondary,no,4721,no,no,cellular,9,jun,150,1,92,5,success,30-50,medium,31.264900662251655,169956,1,2.5,no
31,management,married,tertiary,no,877,no,no,cellular,9,jun,192,1,93,7,other,30-50,low,4.544041450777202,27187,1,3.5,no
28,management,single,tertiary,no,187,no,no,cellular,9,jun,206,1,92,1,success,<30,low,0.9033816425120773,5236,1,0.5,yes
80,retired,married,secondary,no,8304,no,no,telephone,9,jun,712,1,64,12,failure,>50,high,11.64656381486676,664320,1,6.0,yes
39,blue-collar,married,secondary,no,276,no,no,cellular,9,jun,334,2,-1,0,unknown,30-50,low,0.8238805970149253,10764,0,0.0,no
34,services,divorced,secondary,no,44,no,no,unknown,9,jun,118,1,-1,0,unknown,30-50,low,0.3697478991596639,1496,0,0.0,no
83,retired,married,tertiary,no,4761,no,no,telephone,9,jun,294,2,93,1,success,>50,medium,16.138983050847457,395163,1,0.3333333333333333,no
31,management,single,tertiary,no,147,no,no,cellular,9,jun,163,2,92,3,success,30-50,low,0.8963414634146342,4557,1,1.0,no
39,services,married,secondary,no,323,no,no,cellular,9,jun,874,2,188,6,failure,30-50,low,0.36914285714285716,12597,1,2.0,yes
50,admin.,married,secondary,no,2971,no,no,cellular,9,jun,722,2,-1,0,unknown,30-50,medium,4.109266943291839,148550,0,0.0,yes
27,admin.,single,secondary,no,240,yes,yes,unknown,9,jun,46,1,-1,0,unknown,<30,low,5.1063829787234045,6480,0,0.0,no
50,technician,single,tertiary,no,2,no,no,unknown,10,jun,2389,1,-1,0,unknown,30-50,low,0.0008368200836820083,100,0,0.0,yes
30,blue-collar,single,secondary,no,799,no,no,unknown,13,jun,674,1,-1,0,unknown,<30,low,1.1837037037037037,23970,0,0.0,yes
73,retired,married,primary,no,508,no,no,cellular,14,jun,154,4,97,1,success,>50,low,3.2774193548387096,37084,1,0.2,yes
67,retired,married,unknown,no,2540,no,no,telephone,14,jun,278,5,116,4,other,>50,medium,9.10394265232975,170180,1,0.6666666666666666,no
29,blue-collar,single,secondary,no,322,no,no,unknown,14,jun,434,1,96,6,other,<30,low,0.7402298850574712,9338,1,3.0,no
36,management,married,tertiary,no,495,no,no,cellular,14,jun,187,1,94,9,success,30-50,low,2.632978723404255,17820,1,4.5,yes
24,student,single,unknown,no,358,no,no,cellular,14,jun,245,1,384,1,other,<30,low,1.4552845528455285,8592,1,0.5,no
58,management,married,tertiary,no,256,no,no,cellular,14,jun,508,1,186,4,success,>50,low,0.5029469548133595,14848,1,2.0,yes
30,technician,single,secondary,no,2371,no,no,cellular,14,jun,661,1,384,2,other,<30,medium,3.581570996978852,71130,1,1.0,yes
21,student,single,unknown,no,53,no,no,cellular,14,jun,270,1,-1,0,unknown,<30,low,0.19557195571955718,1113,0,0.0,no
27,admin.,single,unknown,no,861,no,no,cellular,14,jun,212,4,-1,0,unknown,<30,low,4.042253521126761,23247,0,0.0,no
56,admin.,married,secondary,no,602,no,no,cellular,14,jun,458,1,130,8,success,>50,low,1.3115468409586057,33712,1,4.0,yes
66,admin.,married,secondary,no,4041,no,no,cellular,14,jun,713,2,-1,0,unknown,>50,medium,5.659663865546219,266706,0,0.0,yes
28,unemployed,single,secondary,no,304,no,no,cellular,14,jun,516,1,-1,0,unknown,<30,low,0.5880077369439072,8512,0,0.0,yes
71,retired,divorced,primary,no,275,no,no,cellular,14,jun,293,1,425,1,success,>50,low,0.935374149659864,19525,1,0.5,yes
26,services,single,tertiary,no,12,no,no,cellular,14,jun,563,1,181,10,failure,<30,low,0.02127659574468085,312,1,5.0,no
30,unemployed,single,tertiary,no,4082,no,no,telephone,14,jun,215,1,459,17,other,<30,medium,18.89814814814815,122460,1,8.5,no
30,admin.,married,secondary,no,166,no,no,unknown,14,jun,30,1,-1,0,unknown,<30,low,5.354838709677419,4980,0,0.0,no
31,management,married,tertiary,no,1126,no,no,unknown,14,jun,20,1,-1,0,unknown,30-50,medium,53.61904761904762,34906,0,0.0,no
31,management,single,tertiary,no,938,no,no,cellular,14,jun,472,1,384,3,failure,30-50,low,1.9830866807610994,29078,1,1.5,yes
31,management,single,tertiary,no,4533,no,no,cellular,14,jun,262,3,98,3,other,30-50,medium,17.23574144486692,140523,1,0.75,yes
62,retired,married,primary,no,1742,no,no,cellular,14,jun,167,2,98,6,other,>50,medium,10.369047619047619,108004,1,2.0,yes
32,self-employed,single,tertiary,no,46,yes,no,cellular,14,jun,485,2,-1,0,unknown,30-50,low,0.09465020576131687,1472,0,0.0,yes
68,retired,divorced,primary,no,2027,no,no,cellular,15,jun,619,2,92,2,success,>50,medium,3.2693548387096776,137836,1,0.6666666666666666,yes
37,admin.,married,tertiary,no,3221,no,no,cellular,15,jun,379,2,376,13,other,30-50,medium,8.476315789473684,119177,1,4.333333333333333,yes
27,management,single,tertiary,no,1720,no,no,cellular,15,jun,910,1,224,3,success,<30,medium,1.8880351262349067,46440,1,1.5,yes
59,retired,divorced,primary,no,1194,yes,no,cellular,15,jun,132,4,389,2,failure,>50,medium,8.977443609022556,70446,1,0.4,no
35,technician,married,secondary,no,294,yes,no,cellular,15,jun,238,6,98,5,success,30-50,low,1.2301255230125523,10290,1,0.7142857142857143,no
45,technician,single,tertiary,no,2033,no,no,cellular,15,jun,243,5,285,2,success,30-50,medium,8.331967213114755,91485,1,0.3333333333333333,yes
51,admin.,married,tertiary,no,0,yes,yes,cellular,15,jun,177,4,99,2,success,>50,negative,0.0,0,1,0.4,no
76,self-employed,married,unknown,no,4984,no,no,telephone,15,jun,126,3,48,2,success,>50,medium,39.24409448818898,378784,1,0.5,no
27,management,single,tertiary,no,2786,no,no,cellular,15,jun,270,2,377,3,success,<30,medium,10.280442804428045,75222,1,1.0,yes
64,retired,married,secondary,no,3189,no,no,telephone,15,jun,208,1,-1,0,unknown,>50,medium,15.258373205741627,204096,0,0.0,yes
28,management,single,tertiary,no,2725,no,no,cellular,16,jun,292,1,504,1,failure,<30,medium,9.300341296928327,76300,1,0.5,yes
48,technician,divorced,secondary,no,1290,no,no,unknown,16,jun,58,1,-1,0,unknown,30-50,medium,21.864406779661017,61920,0,0.0,no
38,student,divorced,tertiary,no,2946,no,no,cellular,16,jun,605,3,-1,0,unknown,30-50,medium,4.861386138613861,111948,0,0.0,yes
66,housemaid,married,primary,no,1230,no,no,cellular,16,jun,288,6,181,3,success,>50,medium,4.256055363321799,81180,1,0.42857142857142855,yes
30,management,single,tertiary,no,572,no,no,cellular,17,jun,339,3,183,2,success,<30,low,1.6823529411764706,17160,1,0.5,yes
38,blue-collar,married,primary,no,1630,yes,no,cellular,17,jun,101,3,94,19,other,30-50,medium,15.980392156862745,61940,1,4.75,no
39,technician,single,secondary,no,1435,no,no,cellular,17,jun,383,1,296,19,other,30-50,medium,3.7369791666666665,55965,1,9.5,yes
24,technician,single,secondary,no,403,no,no,unknown,17,jun,247,1,-1,0,unknown,<30,low,1.625,9672,0,0.0,no
30,services,divorced,secondary,no,436,yes,no,cellular,17,jun,1720,1,-1,0,unknown,<30,low,0.2533410807669959,13080,0,0.0,yes
24,unemployed,married,secondary,no,6,no,no,unknown,17,jun,21,1,-1,0,unknown,<30,low,0.2727272727272727,144,0,0.0,no
75,retired,married,primary,no,962,no,no,cellular,17,jun,344,1,-1,0,unknown,>50,low,2.7884057971014493,72150,0,0.0,yes
63,retired,married,secondary,no,23047,no,no,cellular,17,jun,530,1,139,2,other,>50,high,43.4030131826742,1451961,1,1.0,yes
49,technician,married,tertiary,no,1071,no,no,cellular,17,jun,169,1,-1,0,unknown,30-50,medium,6.3,52479,0,0.0,yes
34,management,married,tertiary,no,3301,yes,no,cellular,17,jun,485,2,227,4,failure,30-50,medium,6.792181069958848,112234,1,1.3333333333333333,yes
36,admin.,married,secondary,no,1031,no,no,cellular,17,jun,282,4,-1,0,unknown,30-50,medium,3.6431095406360425,37116,0,0.0,no
46,blue-collar,married,secondary,no,1723,no,no,cellular,17,jun,176,2,52,7,failure,30-50,medium,9.734463276836157,79258,1,2.3333333333333335,no
32,technician,single,tertiary,no,705,no,no,cellular,17,jun,544,1,-1,0,unknown,30-50,low,1.2935779816513762,22560,0,0.0,yes
52,blue-collar,married,secondary,no,955,no,yes,cellular,17,jun,301,2,134,4,success,>50,low,3.162251655629139,49660,1,1.3333333333333333,no
53,entrepreneur,married,tertiary,no,1961,no,no,cellular,18,jun,91,2,185,1,success,>50,medium,21.315217391304348,103933,1,0.3333333333333333,no
71,retired,married,secondary,no,29941,no,no,telephone,18,jun,80,1,71,3,other,>50,high,369.641975308642,2125811,1,1.5,no
25,blue-collar,single,secondary,no,303,no,no,cellular,18,jun,252,1,92,1,success,<30,low,1.1976284584980237,7575,1,0.5,yes
60,management,married,primary,no,8334,no,no,cellular,18,jun,143,1,49,7,other,>50,high,57.875,500040,1,3.5,no
29,management,single,tertiary,no,1431,no,no,cellular,18,jun,201,4,-1,0,unknown,<30,medium,7.084158415841584,41499,0,0.0,yes
50,admin.,married,secondary,no,100,yes,no,unknown,18,jun,23,1,-1,0,unknown,30-50,low,4.166666666666667,5000,0,0.0,no
20,student,single,secondary,no,153,no,no,unknown,21,jun,100,1,-1,0,unknown,<30,low,1.5148514851485149,3060,0,0.0,no
46,services,married,secondary,no,0,yes,no,cellular,22,jun,154,1,124,1,other,30-50,negative,0.0,0,1,0.5,no
61,retired,married,secondary,no,2011,no,no,cellular,22,jun,292,1,578,2,failure,>50,medium,6.863481228668942,122671,1,1.0,yes
57,management,divorced,tertiary,no,3287,no,no,cellular,22,jun,867,1,84,3,success,>50,medium,3.7868663594470044,187359,1,1.5,yes
32,admin.,single,secondary,no,131,yes,no,cellular,22,jun,522,1,183,2,success,30-50,low,0.25047801147227533,4192,1,1.0,yes
52,management,married,unknown,no,1708,no,no,telephone,23,jun,193,1,145,3,failure,>50,medium,8.804123711340207,88816,1,1.5,no
32,management,married,tertiary,no,913,yes,no,cellular,23,jun,883,1,674,4,failure,30-50,low,1.0328054298642535,29216,1,2.0,yes
64,retired,divorced,primary,no,109,no,no,cellular,23,jun,706,1,225,2,success,>50,low,0.15417256011315417,6976,1,1.0,yes
33,management,single,tertiary,no,224,no,no,cellular,23,jun,342,2,107,2,success,30-50,low,0.6530612244897959,7392,1,0.6666666666666666,yes
30,blue-collar,single,secondary,no,315,no,no,cellular,23,jun,1407,1,-1,0,unknown,<30,low,0.2237215909090909,9450,0,0.0,yes
36,management,single,tertiary,no,538,no,no,cellular,23,jun,339,1,183,5,success,30-50,low,1.5823529411764705,19368,1,2.5,yes
32,technician,married,tertiary,no,903,yes,no,cellular,23,jun,181,1,320,1,other,30-50,low,4.961538461538462,28896,1,0.5,no
59,management,married,tertiary,no,5397,no,no,cellular,23,jun,671,3,-1,0,unknown,>50,high,8.03125,318423,0,0.0,yes
34,student,single,unknown,no,5969,no,no,cellular,23,jun,442,2,292,10,failure,30-50,high,13.474040632054177,202946,1,3.3333333333333335,yes
25,student,single,secondary,no,1957,no,no,cellular,24,jun,1207,4,385,1,failure,<30,medium,1.6200331125827814,48925,1,0.2,yes
43,services,married,secondary,no,774,no,no,cellular,24,jun,482,1,91,2,success,30-50,low,1.6024844720496894,33282,1,1.0,yes
75,retired,married,secondary,no,468,no,no,telephone,24,jun,316,1,-1,0,unknown,>50,low,1.476340694006309,35100,0,0.0,yes
37,self-employed,single,tertiary,no,1188,no,no,cellular,24,jun,310,1,-1,0,unknown,30-50,medium,3.819935691318328,43956,0,0.0,yes
24,student,single,unknown,no,1082,no,no,cellular,24,jun,185,1,-1,0,unknown,<30,medium,5.817204301075269,25968,0,0.0,yes
35,management,married,tertiary,no,1870,yes,no,cellular,24,jun,134,1,386,1,failure,30-50,medium,13.851851851851851,65450,1,0.5,no
